member_id,tier,country,source,tenure,active
87013418,Gold,Italy,organic,1,0
58454817,Silver,US,organic,3,0
60015122,Silver,Germany,partnerships,1,0
38007400,Gold,Spain,organic,1,0
42147637,Gold,Germany,organic,3,0
92799459,Silver,Germany,partnerships,7,0
48577308,Gold,France,organic,1,0
49280848,Gold,Spain,organic,1,0
18895990,Silver,Canada,organic,9,1
29966022,Gold,US,organic,3,0
35145065,Silver,UK,organic,3,0
88646307,Silver,Netherlands,partnerships,8,0
65093583,Platinum,Germany,organic,2,0
7346453,Gold,Canada,organic,1,0
83468813,Gold,France,organic,1,0
22839735,Gold,Germany,organic,1,0
2645649,Gold,France,organic,1,0
76689031,Gold,UK,partnerships,9,1
71037801,Gold,UK,organic,5,0
60618228,Gold,US,organic,5,0
70232780,Silver,UK,organic,1,0
28687827,Gold,Spain,organic,1,0
29918930,Gold,Spain,organic,2,0
77111658,Gold,Germany,organic,1,0
17709535,Gold,UK,organic,1,0
76221537,Silver,Germany,organic,2,0
91192571,Silver,UK,organic,1,0
11176577,Gold,Germany,organic,1,0
44487210,Gold,US,organic,7,0
92840639,Silver,Spain,organic,1,0
26647388,Silver,US,organic,3,0
54766968,Gold,US,organic,3,0
16543295,Gold,Canada,organic,1,0
71045030,Gold,UK,organic,4,0
89619657,Silver,UK,referral,9,1
81624145,Gold,Germany,partnerships,3,0
76392084,Gold,Spain,organic,1,0
23180225,Gold,Germany,partnerships,5,0
77731007,Platinum,UK,organic,1,0
67911347,Gold,Germany,organic,7,0
88324662,Gold,Netherlands,organic,1,0
34207610,Platinum,France,referral,1,0
72865517,Gold,Germany,referral,1,0
8600349,Silver,Canada,organic,2,0
99395075,Gold,UK,organic,1,0
80760007,Gold,Germany,organic,4,0
31155934,Gold,UK,organic,2,0
27619007,Gold,Germany,referral,9,1
81009422,Gold,Italy,partnerships,2,0
65245198,Gold,UK,organic,2,0
2143718,Silver,Germany,organic,2,0
82125448,Gold,Germany,organic,1,0
76864939,Platinum,US,organic,1,0
978703,Silver,Germany,organic,6,0
66881015,Silver,Netherlands,organic,6,0
20016108,Gold,US,organic,6,0
44214693,Gold,France,organic,2,0
20508677,Platinum,UK,partnerships,1,0
97888222,Gold,Germany,organic,9,1
46729593,Gold,UK,partnerships,1,0
5627920,Silver,Canada,organic,8,0
22344220,Gold,Germany,organic,2,0
50786789,Gold,US,organic,2,0
14193042,Silver,France,organic,2,0
11447552,Silver,US,organic,2,0
57972348,Gold,US,organic,1,0
10940676,Gold,Canada,organic,1,0
46945011,Gold,UK,organic,1,0
43826921,Platinum,US,partnerships,1,0
4585196,Silver,Netherlands,organic,9,1
80894647,Gold,UK,organic,1,0
87139072,Gold,UK,organic,2,0
15717272,Gold,Germany,partnerships,2,0
51711078,Silver,UK,partnerships,9,1
26869060,Gold,UK,organic,2,0
40472452,Gold,US,organic,2,0
32748362,Gold,Canada,partnerships,1,0
67757738,Gold,US,organic,4,0
14974370,Silver,Germany,organic,7,0
86934047,Platinum,UK,organic,1,0
47195689,Silver,UK,organic,1,0
85672959,Silver,UK,partnerships,7,0
3127592,Gold,US,organic,1,0
75281077,Silver,UK,organic,1,0
39608521,Gold,UK,organic,4,0
19608661,Silver,Italy,organic,4,0
67584538,Silver,UK,organic,1,0
89063537,Silver,Netherlands,partnerships,2,0
58353897,Gold,Canada,organic,1,0
81754047,Platinum,France,organic,1,0
52393866,Gold,Spain,organic,1,0
14448756,Gold,UK,partnerships,1,0
45743798,Gold,UK,organic,1,0
71726321,Silver,France,organic,1,0
47409381,Platinum,Spain,organic,1,0
24098765,Gold,Germany,organic,1,0
86045175,Gold,France,organic,2,0
24080868,Platinum,Netherlands,organic,1,0
82000309,Silver,Netherlands,organic,9,1
9196942,Gold,Spain,organic,1,0
59993941,Silver,Netherlands,organic,9,1
76238809,Silver,Germany,organic,2,0
50618398,Gold,UK,organic,3,0
65732755,Silver,UK,organic,1,0
91228369,Gold,Italy,partnerships,1,0
11472916,Silver,Canada,organic,9,1
7589977,Gold,Spain,referral,2,0
78698247,Gold,US,organic,9,1
36507347,Gold,Canada,partnerships,3,0
38973112,Gold,US,organic,2,0
16907900,Gold,UK,organic,1,0
94171110,Silver,UK,organic,2,0
53696650,Platinum,Netherlands,partnerships,1,0
63899583,Gold,France,organic,2,0
93241049,Gold,UK,organic,1,0
6600506,Gold,France,organic,2,0
56873238,Gold,France,organic,1,0
85897969,Gold,Netherlands,organic,1,0
46966204,Gold,Canada,organic,1,0
36258197,Gold,UK,organic,2,0
15896796,Silver,Canada,organic,1,0
9377276,Gold,Canada,partnerships,6,0
58293284,Gold,US,organic,4,0
1280443,Gold,Germany,referral,7,0
81812730,Silver,Germany,organic,1,0
57657025,Gold,Germany,organic,2,0
18105523,Silver,Spain,organic,1,0
97979680,Gold,Netherlands,partnerships,2,0
22702493,Gold,Spain,organic,1,0
31291174,Silver,US,organic,1,0
39164271,Gold,Spain,organic,1,0
84678061,Gold,US,partnerships,1,0
14580495,Gold,US,organic,1,0
7336730,Silver,US,organic,2,0
49308856,Gold,UK,organic,1,0
95337702,Silver,Germany,organic,2,0
56621441,Platinum,Germany,organic,1,0
46212003,Gold,Spain,organic,1,0
62487242,Platinum,Germany,organic,1,0
70734260,Gold,US,organic,2,0
89021442,Gold,US,organic,1,0
35386226,Gold,US,organic,3,0
22088729,Gold,Germany,organic,1,0
78919640,Gold,UK,organic,1,0
18138806,Silver,UK,organic,1,0
61521360,Gold,US,organic,2,0
29417364,Gold,UK,organic,1,0
19382392,Silver,Germany,organic,9,1
76620488,Silver,Germany,organic,1,0
70092224,Gold,France,organic,2,0
95563277,Silver,US,organic,3,0
98282221,Gold,US,organic,1,0
41096706,Platinum,France,organic,1,0
1998149,Gold,Netherlands,partnerships,2,0
76366287,Gold,Germany,partnerships,3,0
6502261,Gold,Germany,organic,1,0
8266829,Gold,France,organic,1,0
74328555,Platinum,US,organic,1,0
97144528,Gold,UK,organic,2,0
63257655,Gold,UK,organic,1,0
86913268,Gold,Netherlands,organic,2,0
23025644,Silver,Germany,organic,4,0
49334588,Gold,US,organic,1,0
4065522,Silver,Netherlands,organic,1,0
73260286,Silver,Italy,organic,1,0
27716316,Gold,France,organic,1,0
57497111,Gold,Germany,organic,1,0
10393509,Gold,Germany,organic,1,0
52103446,Gold,Germany,organic,2,0
43541629,Gold,Spain,partnerships,7,0
63375259,Platinum,UK,organic,1,0
42011907,Gold,Netherlands,organic,1,0
8519635,Silver,France,organic,6,0
57292723,Silver,Spain,organic,1,0
25454486,Platinum,UK,organic,1,0
24553086,Silver,France,organic,3,0
27099288,Gold,France,organic,1,0
82038294,Silver,Spain,organic,2,0
43847892,Silver,Netherlands,organic,9,1
54691594,Gold,Spain,organic,1,0
1050821,Gold,France,organic,1,0
72568039,Gold,UK,organic,1,0
40519273,Gold,Germany,referral,9,1
93619739,Gold,UK,organic,2,0
71705911,Silver,France,organic,1,0
18258210,Gold,Spain,organic,1,0
85747568,Gold,US,organic,1,0
89767814,Gold,Canada,organic,1,0
21728775,Gold,UK,organic,5,0
8618819,Gold,France,organic,1,0
40651540,Silver,Spain,organic,1,0
48999533,Gold,Italy,organic,1,0
18877972,Silver,Canada,organic,5,0
87729689,Silver,Germany,organic,1,0
21843143,Silver,Canada,organic,9,1
30431580,Silver,Canada,referral,9,1
71160955,Gold,US,organic,1,0
16657837,Silver,Italy,organic,2,0
66120070,Gold,UK,organic,2,0
17577591,Platinum,Italy,partnerships,1,0
85997490,Silver,Canada,organic,2,0
5074343,Gold,US,organic,1,0
10638119,Gold,Spain,organic,1,0
30020695,Silver,Spain,referral,8,0
6198367,Gold,Germany,organic,1,0
95807463,Gold,Spain,organic,1,0
53648390,Gold,Italy,organic,1,0
69420223,Gold,Spain,organic,1,0
63364754,Silver,Italy,partnerships,3,0
18385229,Gold,Canada,organic,1,0
36599651,Gold,Germany,partnerships,1,0
13354186,Platinum,UK,organic,1,0
88366603,Gold,UK,organic,4,0
44459577,Gold,US,partnerships,4,0
13545955,Gold,France,organic,1,0
26503333,Gold,UK,organic,1,0
91331016,Gold,US,organic,1,0
6290220,Gold,Italy,organic,3,0
68361483,Gold,Germany,organic,1,0
60857228,Platinum,UK,organic,5,0
46508771,Gold,Italy,organic,1,0
87336657,Silver,Canada,organic,9,1
32615626,Gold,UK,organic,1,0
67493689,Gold,Germany,organic,3,0
55887549,Platinum,Italy,referral,1,0
66511868,Gold,Germany,organic,1,0
80731570,Gold,US,organic,1,0
3725514,Gold,Netherlands,organic,1,0
42762496,Silver,Germany,organic,6,0
85836859,Gold,Spain,organic,1,0
95469507,Gold,Spain,organic,2,0
26543744,Silver,US,organic,8,0
14000891,Gold,Italy,organic,1,0
43426075,Gold,France,organic,1,0
15989431,Platinum,Spain,organic,1,0
99566712,Platinum,Spain,organic,2,0
86567847,Gold,US,organic,1,0
30686003,Gold,Germany,organic,1,0
20923376,Gold,Italy,referral,3,0
95264418,Silver,UK,partnerships,2,0
86830882,Platinum,US,partnerships,1,0
30386965,Gold,Italy,organic,1,0
89650150,Platinum,France,partnerships,2,0
86919611,Gold,Canada,partnerships,5,0
62864529,Silver,Germany,organic,2,0
75796113,Gold,Italy,organic,2,0
9927318,Gold,France,partnerships,3,0
35088509,Silver,US,organic,1,0
66350004,Platinum,Italy,partnerships,1,0
18810439,Gold,Italy,partnerships,2,0
50065966,Silver,Netherlands,referral,9,1
30557709,Gold,US,organic,1,0
16626541,Gold,Germany,organic,1,0
73375027,Silver,Italy,organic,2,0
21016020,Gold,Netherlands,organic,1,0
18849864,Gold,Canada,partnerships,5,0
67173128,Gold,Italy,partnerships,2,0
60861890,Silver,UK,organic,1,0
96203363,Gold,Germany,organic,1,0
93782123,Silver,UK,organic,5,0
87398944,Gold,Spain,organic,1,0
55218760,Gold,US,partnerships,9,1
68555673,Silver,Germany,organic,2,0
98209265,Gold,Germany,partnerships,4,0
78797105,Gold,France,organic,2,0
54971806,Platinum,US,organic,1,0
77380190,Gold,Spain,partnerships,2,0
65466465,Silver,UK,organic,5,0
92875269,Silver,Spain,organic,5,0
25739960,Gold,Canada,organic,1,0
35561387,Gold,Germany,organic,5,0
78249831,Gold,UK,organic,1,0
50030425,Gold,Spain,organic,2,0
45461291,Silver,UK,organic,1,0
41564125,Platinum,Germany,organic,2,0
66234392,Silver,Germany,organic,4,0
69263031,Gold,France,organic,1,0
29271490,Gold,Spain,partnerships,3,0
84374936,Silver,Italy,referral,1,0
83091059,Platinum,Germany,organic,1,0
77858371,Gold,UK,referral,4,0
91043254,Silver,US,partnerships,9,1
78655725,Gold,Italy,organic,1,0
63363704,Gold,US,organic,2,0
26885854,Gold,France,partnerships,1,0
52083459,Gold,Spain,partnerships,5,0
66643181,Silver,Spain,organic,3,0
18106836,Gold,Netherlands,organic,2,0
12780368,Gold,France,partnerships,2,0
48419447,Silver,US,organic,2,0
17216016,Platinum,Italy,organic,1,0
24580480,Gold,France,organic,2,0
82074489,Gold,UK,referral,8,0
8968115,Gold,France,organic,4,0
46838950,Gold,Spain,organic,5,0
92655924,Silver,US,organic,2,0
22968249,Gold,US,partnerships,4,0
48261531,Gold,UK,partnerships,9,1
63085656,Silver,Netherlands,organic,9,1
36664757,Gold,UK,organic,2,0
30922226,Silver,Canada,organic,9,1
62783123,Gold,Canada,organic,1,0
67963431,Silver,Germany,organic,1,0
14741847,Gold,Spain,organic,1,0
33355458,Silver,Germany,organic,1,0
9594958,Gold,UK,organic,1,0
55454706,Gold,Netherlands,organic,1,0
39440165,Gold,Netherlands,referral,5,0
81936572,Gold,UK,organic,8,0
73955006,Gold,US,partnerships,3,0
34799365,Gold,UK,organic,2,0
24146287,Gold,Germany,organic,4,0
54312491,Gold,UK,partnerships,1,0
38450403,Silver,Germany,partnerships,2,0
66149520,Gold,Germany,organic,1,0
26666147,Silver,Canada,organic,9,1
48219625,Silver,US,organic,1,0
7824526,Gold,UK,organic,4,0
21797646,Silver,Canada,organic,8,0
13816126,Gold,Germany,organic,2,0
93861655,Gold,US,organic,3,0
13494085,Gold,Germany,organic,2,0
11035413,Gold,Germany,organic,1,0
85185108,Silver,Canada,organic,1,0
56030431,Silver,UK,organic,1,0
22083610,Gold,US,organic,1,0
78283161,Silver,France,organic,2,0
49593271,Gold,Canada,organic,1,0
90862992,Gold,France,partnerships,2,0
98234296,Silver,Spain,organic,2,0
51341769,Silver,Germany,organic,1,0
94710016,Silver,US,partnerships,6,0
22954130,Silver,France,organic,1,0
26314029,Silver,Spain,organic,3,0
91796964,Gold,Germany,organic,4,0
60613748,Gold,Italy,organic,1,0
19204159,Gold,Netherlands,organic,1,0
72493252,Gold,France,organic,2,0
34845671,Silver,Netherlands,organic,2,0
75433792,Gold,Germany,organic,1,0
86661502,Gold,UK,organic,1,0
96879719,Gold,France,organic,3,0
24795909,Gold,Germany,organic,9,1
99406271,Silver,Netherlands,partnerships,9,1
3031019,Gold,Canada,partnerships,4,0
26715422,Silver,UK,organic,2,0
60063592,Silver,Netherlands,organic,1,0
42581410,Silver,Germany,organic,7,0
21496220,Gold,France,organic,6,0
54820593,Silver,Spain,organic,1,0
54227986,Gold,Italy,organic,2,0
72265350,Gold,Germany,organic,2,0
13819179,Gold,US,organic,1,0
24185058,Gold,UK,organic,3,0
73294352,Silver,Germany,partnerships,5,0
94369260,Gold,Italy,organic,2,0
77763380,Gold,US,organic,2,0
9295280,Silver,UK,organic,1,0
50410044,Gold,US,partnerships,8,0
35452687,Gold,UK,organic,2,0
49932686,Silver,Spain,organic,9,1
37052669,Platinum,Spain,organic,1,0
27006264,Gold,Canada,organic,2,0
20564898,Silver,Spain,organic,8,0
80628737,Gold,UK,referral,9,1
74812235,Gold,Italy,referral,1,0
97802681,Gold,UK,organic,1,0
53898122,Platinum,Germany,organic,2,0
4245122,Gold,UK,organic,3,0
7099662,Silver,UK,organic,7,0
31336407,Silver,France,organic,1,0
68498822,Platinum,France,organic,1,0
16330190,Silver,Germany,organic,1,0
5005026,Gold,Germany,organic,1,0
23235242,Gold,France,organic,2,0
67375809,Silver,France,organic,1,0
19951632,Gold,Germany,partnerships,1,0
15789091,Gold,France,organic,1,0
94457358,Platinum,UK,partnerships,1,0
96414750,Gold,Italy,partnerships,1,0
48294669,Platinum,Italy,organic,1,0
9095263,Gold,Italy,organic,4,0
35038383,Gold,UK,organic,1,0
392678,Silver,US,partnerships,8,0
62037723,Gold,France,organic,1,0
27219650,Gold,US,referral,8,0
51366257,Gold,Germany,organic,4,0
55380941,Silver,Germany,organic,4,0
61826723,Gold,Canada,organic,1,0
11064464,Gold,Spain,organic,1,0
20885770,Platinum,Germany,organic,1,0
61433217,Silver,Italy,organic,2,0
63092567,Gold,UK,organic,1,0
77637360,Gold,Germany,organic,3,0
72809603,Gold,France,organic,3,0
87515462,Gold,Italy,organic,2,0
56592982,Gold,Spain,organic,2,0
82231075,Silver,Germany,organic,1,0
32444440,Gold,US,organic,1,0
97357173,Silver,France,organic,1,0
7427080,Gold,France,partnerships,1,0
32848321,Silver,Canada,organic,5,0
46228801,Silver,Canada,organic,1,0
91662665,Gold,France,organic,2,0
27111097,Silver,Germany,partnerships,8,0
14097830,Gold,Spain,organic,1,0
33440939,Silver,UK,organic,3,0
24679792,Gold,US,organic,1,0
24387099,Silver,Spain,organic,1,0
23749748,Gold,Spain,organic,1,0
25705405,Gold,US,organic,1,0
28653075,Gold,Spain,partnerships,1,0
2756772,Gold,Germany,organic,1,0
36471005,Gold,US,organic,1,0
81334845,Silver,Germany,partnerships,9,1
35893052,Silver,US,partnerships,1,0
37885180,Gold,France,organic,2,0
93758747,Gold,Germany,organic,3,0
93268624,Gold,US,partnerships,8,0
78293787,Platinum,US,organic,1,0
41560694,Silver,UK,partnerships,9,1
1231400,Gold,US,organic,1,0
674699,Gold,UK,organic,2,0
68654941,Gold,UK,organic,1,0
61332707,Gold,UK,organic,3,0
87421975,Silver,Canada,organic,7,0
39120909,Platinum,Germany,organic,1,0
10769276,Silver,UK,organic,2,0
38785303,Silver,Germany,organic,2,0
73335646,Gold,Italy,organic,1,0
94176112,Gold,Italy,partnerships,2,0
49863401,Gold,France,organic,2,0
887554,Platinum,Italy,organic,1,0
77271696,Platinum,Spain,organic,1,0
34861840,Gold,Netherlands,organic,1,0
12542615,Silver,Germany,organic,8,0
39506382,Silver,US,organic,1,0
38540745,Gold,France,organic,1,0
97705192,Silver,Spain,organic,2,0
26765723,Gold,US,organic,2,0
88192198,Gold,UK,organic,2,0
9176715,Platinum,UK,organic,2,0
33276663,Gold,Germany,organic,1,0
62111493,Gold,Germany,organic,3,0
28294292,Gold,Italy,organic,1,0
15611800,Gold,Italy,organic,1,0
95412966,Silver,Canada,partnerships,9,1
28875775,Gold,France,organic,1,0
55481377,Silver,UK,organic,1,0
58802588,Silver,UK,organic,2,0
32978208,Silver,Canada,organic,8,0
15855645,Silver,Italy,partnerships,8,0
23864166,Gold,Germany,organic,1,0
34241336,Gold,UK,organic,2,0
53063363,Silver,US,organic,1,0
97643455,Silver,US,organic,1,0
12731790,Gold,Italy,organic,2,0
57733918,Platinum,Germany,organic,1,0
10222400,Gold,Germany,organic,1,0
25612215,Gold,Italy,partnerships,1,0
43105758,Silver,Canada,organic,9,1
85871014,Gold,Germany,organic,1,0
37369475,Silver,UK,organic,4,0
98979227,Gold,UK,organic,3,0
67716474,Gold,Italy,organic,1,0
54009953,Gold,Germany,partnerships,7,0
34873772,Gold,UK,organic,2,0
87624607,Silver,Germany,organic,9,1
9269685,Silver,Canada,organic,5,0
23352879,Gold,Germany,partnerships,9,1
21518348,Gold,Germany,partnerships,9,1
76218272,Gold,Germany,organic,1,0
79459690,Gold,Germany,organic,1,0
67587506,Gold,Netherlands,partnerships,2,0
97862378,Gold,UK,organic,1,0
34798446,Silver,Italy,partnerships,1,0
62050998,Gold,UK,partnerships,1,0
83194156,Gold,Italy,organic,1,0
22391542,Silver,UK,organic,1,0
92754249,Gold,UK,organic,1,0
53601393,Gold,US,organic,2,0
31811338,Silver,France,organic,1,0
49271387,Silver,UK,organic,5,0
94297841,Gold,Germany,referral,1,0
5334754,Platinum,Germany,organic,1,0
98395081,Gold,Germany,organic,1,0
25288267,Gold,Spain,organic,2,0
88216965,Gold,US,organic,4,0
31922082,Gold,Germany,organic,1,0
79153332,Silver,UK,organic,3,0
7119144,Platinum,Italy,organic,1,0
89513956,Gold,France,organic,2,0
69783228,Silver,Germany,organic,1,0
18758162,Platinum,US,organic,1,0
91852334,Gold,Germany,organic,1,0
54592941,Gold,Italy,organic,2,0
29010596,Silver,Netherlands,organic,8,0
40613539,Gold,UK,organic,2,0
20138764,Silver,France,organic,2,0
5243569,Gold,Canada,organic,1,0
54483705,Silver,France,organic,1,0
95650370,Gold,Canada,organic,1,0
37669388,Gold,UK,partnerships,1,0
7341668,Gold,Spain,organic,1,0
79744809,Gold,France,organic,1,0
73003340,Silver,France,organic,3,0
47688590,Gold,Spain,organic,3,0
99731100,Platinum,Netherlands,organic,2,0
31340977,Gold,UK,organic,2,0
81108275,Silver,Germany,organic,2,0
32171056,Gold,Germany,referral,5,0
52138074,Gold,US,partnerships,3,0
99026285,Silver,Spain,organic,3,0
70822327,Gold,US,organic,1,0
54740834,Gold,Germany,organic,1,0
24952044,Gold,Italy,partnerships,1,0
51058705,Silver,UK,partnerships,2,0
66518446,Gold,US,partnerships,1,0
57409956,Silver,Canada,organic,8,0
63437545,Gold,Germany,organic,1,0
62580366,Gold,Spain,organic,3,0
71326279,Silver,Germany,organic,1,0
15146468,Silver,UK,organic,1,0
1815964,Platinum,US,organic,2,0
6158280,Silver,Germany,organic,1,0
88114567,Platinum,Germany,organic,2,0
7657116,Silver,UK,partnerships,1,0
34312643,Gold,US,organic,1,0
14659109,Gold,UK,organic,1,0
42394453,Gold,Italy,organic,1,0
68088199,Gold,France,organic,1,0
13067089,Gold,US,organic,2,0
72782035,Silver,Canada,organic,2,0
51845930,Gold,US,organic,4,0
75702469,Platinum,US,organic,2,0
75886579,Gold,Canada,organic,1,0
88969452,Gold,UK,organic,1,0
38521907,Gold,Netherlands,organic,1,0
29865028,Gold,Spain,organic,1,0
53861106,Gold,US,organic,3,0
99321995,Gold,US,organic,1,0
22737887,Silver,Italy,organic,3,0
63236375,Silver,Netherlands,partnerships,9,1
72998254,Gold,Spain,organic,1,0
77727876,Gold,US,organic,2,0
9409862,Gold,UK,organic,1,0
16600249,Gold,Netherlands,organic,2,0
16068575,Gold,Canada,organic,1,0
71236522,Silver,Canada,organic,1,0
13960071,Silver,France,organic,1,0
45654231,Gold,Netherlands,organic,2,0
63322580,Gold,US,organic,2,0
10850814,Gold,Italy,organic,1,0
67276862,Gold,Italy,organic,1,0
43947455,Gold,Germany,organic,2,0
27640750,Platinum,US,organic,1,0
54553343,Gold,US,organic,1,0
6976385,Platinum,US,organic,1,0
1545683,Gold,Canada,organic,1,0
49962781,Gold,US,organic,1,0
7230205,Silver,Germany,organic,1,0
81616733,Platinum,Germany,organic,3,0
70242516,Gold,Germany,partnerships,2,0
1742439,Gold,France,organic,2,0
5561633,Gold,Italy,organic,1,0
7665079,Platinum,UK,organic,1,0
10866498,Gold,Canada,organic,2,0
44694836,Silver,Italy,partnerships,5,0
40547960,Gold,Canada,organic,3,0
84364018,Gold,UK,organic,4,0
33127633,Gold,Netherlands,organic,2,0
5254862,Gold,Germany,organic,3,0
27311347,Platinum,Germany,organic,1,0
83198959,Silver,US,organic,1,0
32124316,Silver,Germany,organic,4,0
78104029,Platinum,US,referral,1,0
3362762,Gold,France,organic,2,0
45824288,Silver,Italy,organic,8,0
50807312,Gold,Germany,partnerships,3,0
97843908,Gold,Italy,partnerships,1,0
66787151,Silver,Netherlands,organic,2,0
84893821,Platinum,Spain,partnerships,1,0
38408388,Gold,France,organic,2,0
76263200,Silver,Germany,organic,1,0
75247008,Gold,US,organic,1,0
97600455,Silver,Germany,referral,5,0
62916576,Platinum,Germany,organic,1,0
3970453,Silver,France,organic,4,0
2390399,Gold,France,organic,1,0
22719013,Gold,Germany,organic,2,0
53035368,Gold,Netherlands,partnerships,5,0
55368625,Gold,Canada,organic,1,0
43111518,Gold,US,referral,1,0
1273227,Platinum,Spain,organic,1,0
94553712,Gold,Germany,organic,7,0
